Time,TSLA,AAPL,AMZN
23-Mar-2021,662.159973,122.540001,3137.5
24-Mar-2021,630.27002,120.089996,3087.070068
25-Mar-2021,640.390015,120.589996,3046.26001
26-Mar-2021,618.710022,121.209999,3052.030029
29-Mar-2021,611.289978,121.389999,3075.72998
30-Mar-2021,635.619995,119.900002,3055.290039
31-Mar-2021,667.929993,122.150002,3094.080078
01-Apr-2021,661.75,123,3161
05-Apr-2021,691.049988,125.900002,3226.72998
06-Apr-2021,691.619995,126.209999,3223.820068
07-Apr-2021,670.969971,127.900002,3279.389893
08-Apr-2021,683.799988,130.360001,3299.300049
09-Apr-2021,677.02002,133,3372.199951
12-Apr-2021,701.97998,131.240005,3379.389893
13-Apr-2021,762.320007,134.429993,3400
14-Apr-2021,732.22998,132.029999,3333
15-Apr-2021,738.849976,134.5,3379.090088
16-Apr-2021,739.780029,134.160004,3399.439941
19-Apr-2021,714.630005,134.839996,3372.01001
20-Apr-2021,718.98999,133.110001,3334.689941
21-Apr-2021,744.119995,133.5,3362.02002
22-Apr-2021,719.690002,131.940002,3309.040039
23-Apr-2021,729.400024,134.320007,3340.879883
26-Apr-2021,738.200012,134.720001,3409
27-Apr-2021,704.73999,134.389999,3417.429932
28-Apr-2021,694.400024,133.580002,3458.5
29-Apr-2021,677,133.479996,3471.310059
30-Apr-2021,709.440002,131.460007,3467.419922
03-May-2021,684.900024,132.539993,3386.48999
04-May-2021,673.599976,127.849998,3311.870117
05-May-2021,670.940002,128.100006,3270.540039
06-May-2021,663.539978,129.740005,3306.370117
07-May-2021,672.369995,130.210007,3291.610107
10-May-2021,629.039978,126.849998,3190.48999
11-May-2021,617.200012,125.910004,3223.909912
12-May-2021,589.890015,122.769997,3151.939941
13-May-2021,571.690002,124.970001,3161.469971
14-May-2021,589.73999,127.449997,3222.899902
17-May-2021,576.830017,126.269997,3270.389893
18-May-2021,577.869995,124.849998,3232.280029
19-May-2021,563.460022,124.690002,3231.800049
20-May-2021,586.780029,127.309998,3247.679932
21-May-2021,580.880005,125.43,3203.080078
24-May-2021,606.440002,127.099998,3244.98999
25-May-2021,604.690002,126.900002,3259.050049
26-May-2021,619.130005,126.849998,3265.159912
27-May-2021,630.849976,125.279999,3230.110107
28-May-2021,625.219971,124.610001,3223.070068
01-Jun-2021,623.900024,124.279999,3218.649902
02-Jun-2021,605.119995,125.059998,3233.98999
03-Jun-2021,572.840027,123.540001,3187.01001
04-Jun-2021,599.049988,125.889999,3206.219971
07-Jun-2021,605.130005,125.900002,3198.01001
08-Jun-2021,603.590027,126.739998,3264.110107
09-Jun-2021,598.780029,127.129997,3281.149902
10-Jun-2021,610.119995,126.110001,3349.649902
11-Jun-2021,609.890015,127.349998,3346.830078
14-Jun-2021,617.690002,130.479996,3383.870117
15-Jun-2021,599.359985,129.639999,3383.129883
16-Jun-2021,604.869995,130.149994,3415.25
17-Jun-2021,616.599976,131.789993,3489.23999
18-Jun-2021,623.309998,130.460007,3486.899902
21-Jun-2021,620.830017,132.300003,3453.959961
22-Jun-2021,623.710022,133.979996,3505.439941
23-Jun-2021,656.570007,133.699997,3503.820068
24-Jun-2021,679.820007,133.410004,3449.080078
25-Jun-2021,671.869995,133.110001,3401.459961
28-Jun-2021,688.719971,134.779999,3443.889893
29-Jun-2021,680.76001,136.330002,3448.139893
30-Jun-2021,679.700012,136.960007,3440.159912
01-Jul-2021,677.919983,137.270004,3432.969971
02-Jul-2021,678.900024,139.960007,3510.97998
06-Jul-2021,659.580017,142.020004,3675.73999
07-Jul-2021,644.650024,144.570007,3696.580078
08-Jul-2021,652.809998,143.240005,3731.409912
09-Jul-2021,656.950012,145.110001,3719.340088
12-Jul-2021,685.700012,144.5,3718.550049
13-Jul-2021,668.539978,145.639999,3677.360107
14-Jul-2021,653.380005,149.149994,3681.679932
15-Jul-2021,650.599976,148.479996,3631.199951
16-Jul-2021,644.219971,146.389999,3573.629883
19-Jul-2021,646.219971,142.449997,3549.590088
20-Jul-2021,660.5,146.149994,3573.189941
21-Jul-2021,655.289978,145.399994,3585.199951
22-Jul-2021,649.26001,146.800003,3638.030029
23-Jul-2021,643.380005,148.559998,3656.639893
26-Jul-2021,657.619995,148.990005,3699.820068
27-Jul-2021,644.780029,146.770004,3626.389893
28-Jul-2021,646.97998,144.979996,3630.320068
29-Jul-2021,677.349976,145.639999,3599.919922
30-Jul-2021,687.200012,145.860001,3327.590088
02-Aug-2021,709.669983,145.520004,3331.47998
03-Aug-2021,709.73999,147.360001,3366.23999
04-Aug-2021,710.919983,146.949997,3354.719971
05-Aug-2021,714.630005,147.059998,3375.98999
06-Aug-2021,699.099976,146.139999,3344.939941
09-Aug-2021,713.76001,146.089996,3341.870117
10-Aug-2021,709.98999,145.600006,3320.679932
11-Aug-2021,707.820007,145.860001,3292.110107
12-Aug-2021,722.25,148.889999,3303.5
13-Aug-2021,717.169983,149.100006,3293.969971
16-Aug-2021,686.169983,151.119995,3298.98999
17-Aug-2021,665.710022,150.190002,3241.959961
18-Aug-2021,688.98999,146.360001,3201.219971
19-Aug-2021,673.469971,146.699997,3187.75
20-Aug-2021,680.26001,148.190002,3199.949951
23-Aug-2021,706.299988,149.710007,3265.870117
24-Aug-2021,708.48999,149.619995,3305.780029
25-Aug-2021,711.200012,148.360001,3299.179932
26-Aug-2021,701.159973,147.539993,3316
27-Aug-2021,711.919983,148.600006,3349.629883
30-Aug-2021,730.909973,153.119995,3421.570068
31-Aug-2021,735.719971,151.830002,3470.790039
01-Sep-2021,734.090027,152.509995,3479
02-Sep-2021,732.390015,153.649994,3463.120117
03-Sep-2021,733.570007,154.300003,3478.050049
07-Sep-2021,752.919983,156.690002,3509.290039
08-Sep-2021,753.869995,155.110001,3525.5
09-Sep-2021,754.859985,154.070007,3484.159912
10-Sep-2021,736.27002,148.970001,3469.149902
13-Sep-2021,743,149.550003,3457.169922
14-Sep-2021,744.48999,148.119995,3450
15-Sep-2021,755.830017,149.029999,3475.790039
16-Sep-2021,756.98999,148.789993,3488.23999
17-Sep-2021,759.48999,146.059998,3462.52002
20-Sep-2021,730.169983,142.940002,3355.72998
21-Sep-2021,739.380005,143.429993,3343.629883
22-Sep-2021,751.940002,145.850006,3380.050049
23-Sep-2021,753.640015,146.830002,3416
24-Sep-2021,774.390015,146.919998,3425.52002
27-Sep-2021,791.359985,145.369995,3405.800049
28-Sep-2021,777.559998,141.910004,3315.959961
29-Sep-2021,781.309998,142.830002,3301.120117
30-Sep-2021,775.47998,141.5,3285.040039
01-Oct-2021,775.219971,142.649994,3283.26001
04-Oct-2021,781.530029,139.139999,3189.780029
05-Oct-2021,780.590027,141.110001,3221
06-Oct-2021,782.75,142,3262.01001
07-Oct-2021,793.609985,143.289993,3302.429932
08-Oct-2021,785.48999,142.899994,3288.620117
11-Oct-2021,791.940002,142.809998,3246.300049
12-Oct-2021,805.719971,141.509995,3247.330078
13-Oct-2021,811.080017,140.910004,3284.280029
14-Oct-2021,818.320007,143.759995,3299.860107
15-Oct-2021,843.030029,144.839996,3409.02002
18-Oct-2021,870.109985,146.550003,3446.73999
19-Oct-2021,864.27002,148.759995,3444.149902
20-Oct-2021,865.799988,149.259995,3415.060059
21-Oct-2021,894,149.479996,3435.01001
22-Oct-2021,909.679993,148.690002,3335.550049
25-Oct-2021,1024.859985,148.639999,3320.370117
26-Oct-2021,1018.429993,149.320007,3376.070068
27-Oct-2021,1037.859985,148.850006,3392.48999
28-Oct-2021,1077.040039,152.570007,3446.570068
29-Oct-2021,1114,149.800003,3372.429932
01-Nov-2021,1208.589966,148.960007,3318.110107
02-Nov-2021,1172,150.020004,3312.75
03-Nov-2021,1213.859985,151.490005,3384
04-Nov-2021,1229.910034,150.960007,3477
05-Nov-2021,1222.089966,151.279999,3518.98999
08-Nov-2021,1162.939941,150.440002,3488.97998
09-Nov-2021,1023.5,150.809998,3576.22998
10-Nov-2021,1067.949951,147.919998,3482.050049
11-Nov-2021,1063.51001,147.869995,3472.5
12-Nov-2021,1033.420044,149.990005,3525.149902
15-Nov-2021,1013.390015,150,3545.679932
16-Nov-2021,1054.72998,151,3540.699951
17-Nov-2021,1089.01001,153.490005,3549
18-Nov-2021,1096.380005,157.869995,3696.060059
19-Nov-2021,1137.060059,160.550003,3676.570068
22-Nov-2021,1156.869995,161.020004,3572.570068
23-Nov-2021,1109.030029,161.410004,3580.040039
24-Nov-2021,1116,161.940002,3580.409912
26-Nov-2021,1081.920044,156.809998,3504.560059
29-Nov-2021,1136.98999,160.240005,3561.570068
30-Nov-2021,1144.76001,165.300003,3507.070068
01-Dec-2021,1095,164.770004,3443.719971
02-Dec-2021,1084.599976,163.759995,3437.360107
03-Dec-2021,1014.969971,161.839996,3389.790039
06-Dec-2021,1009.01001,165.320007,3427.370117
07-Dec-2021,1051.75,171.179993,3523.290039
08-Dec-2021,1068.959961,175.080002,3523.159912
09-Dec-2021,1003.799988,174.559998,3483.419922
10-Dec-2021,1017.030029,179.449997,3444.23999
13-Dec-2021,966.409973,175.740005,3391.350098
14-Dec-2021,958.51001,174.330002,3381.830078
15-Dec-2021,975.98999,179.300003,3466.300049
16-Dec-2021,926.919983,172.259995,3377.419922
17-Dec-2021,932.570007,171.139999,3400.350098
20-Dec-2021,899.940002,169.75,3341.580078
21-Dec-2021,938.530029,172.990005,3408.340088
22-Dec-2021,1008.869995,175.639999,3420.73999
23-Dec-2021,1067,176.279999,3421.370117
